WKT	OBJECTID_1	OBJECTID	LOCATIONID	DATE_	HOURLYRATE	TIMELIMIT	EMPTYPOLE	YOKEDPOLE	RSTRCTDAY	RSTRCTTIME	GPSTIME	IKEDIST	IKELAT	IKELONG	IKEALT	TGTLAT	TGTLONG	TGTALT	IKERAWBRG	IKEPITCH	IKEROLL	IKEMAGDEC	EPE	IKEPDOP	IKEGPSFIX	IKEIMAGE	ET_ID	SERIALNUM	CR_ID	RSTRCTDAY2	RSTRCTTIM2	STRCTLEVEL	MBSPACES	TIMELIMIT2	BATTCHGZON	BATTCNGMON
"POINT (-118.45511615143717 34.018086354891565)"	1821	2228	28S0009	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 407795 2009-07-30-10-16-41	0	0	0	0	0	0	0	0	0	0	0	0	5.3851648071	True	 	0	909748	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45507759509563 34.018041272955202)"	1822	2229	28S0011	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 407877 2009-07-30-10-18-02	0	0	0	0	0	0	0	0	0	0	0	0	4.5880278988	True	 	0	909676	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45507273135287 34.018036816973833)"	1823	2230	28S0013	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 407954 2009-07-30-10-19-20	0	0	0	0	0	0	0	0	0	0	0	0	4.205948169	True	 	0	909749	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45503696209886 34.017991783117381)"	1824	2231	28S0015	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 408033 2009-07-30-10-20-38	0	0	0	0	0	0	0	0	0	0	0	0	4.205948169	True	 	0	909750	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45503224689782 34.017986967763605)"	1825	2232	28S0017	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 408115 2009-07-30-10-22-00	0	0	0	0	0	0	0	0	0	0	0	0	4.205948169	True	 	0	909755	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45499375252528 34.017942314698061)"	1826	2233	28S0019	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 408202 2009-07-30-10-23-27	0	0	0	0	0	0	0	0	0	0	0	0	4.205948169	True	 	0	909752	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45499003184686 34.01793761549812)"	1827	2234	28S0021	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 408314 2009-07-30-10-25-20	0	0	0	0	0	0	0	0	0	0	0	0	4.205948169	True	 	0	909743	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45495318351146 34.017892627155398)"	1828	2235	28S0023	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 408442 2009-07-30-10-27-28	0	0	0	0	0	0	0	0	0	0	0	0	4.6818799643	True	 	0	909664	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.4549481670231 34.017887753432639)"	1829	2236	28S0025	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 408567 2009-07-30-10-29-33	0	0	0	0	0	0	0	0	0	0	0	0	4.4271887242	True	 	0	909663	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45475145280999 34.01767001852447)"	1830	2237	28S0027	-923483136	0.75	2 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 408712 2009-07-30-10-31-57	0	0	0	0	0	0	0	0	0	0	0	0	4.4271887242	True	 	0	907300	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45474563441984 34.017665403850302)"	1831	2238	28S0029	-923483136	0.75	2 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 408891 2009-07-30-10-34-56	0	0	0	0	0	0	0	0	0	0	0	0	4.1109609582	True	 	0	907292	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45470130393016 34.017623578255638)"	1832	2239	28S0031	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 409017 2009-07-30-10-37-02	0	0	0	0	0	0	0	0	0	0	0	0	5.7384666942	True	 	0	909712	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45469619867636 34.017618900490028)"	1833	2240	28S0033	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 409123 2009-07-30-10-38-48	0	0	0	0	0	0	0	0	0	0	0	0	6.2032249677	True	 	0	909653	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45465059734804 34.017578897158316)"	1834	2241	28S0035	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 409261 2009-07-30-10-41-07	0	0	0	0	0	0	0	0	0	0	0	0	6.3324560796	True	 	0	909710	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45464466623341 34.017574256759424)"	1835	2242	28S0037	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 409796 2009-07-30-10-50-03	0	0	0	0	0	0	0	0	0	0	0	0	4.4384682042	True	 	0	909660	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45453934703062 34.017484100528534)"	1836	2243	28S0039	-923483136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 424593 2009-07-30-14-56-39	0	0	0	0	0	0	0	0	0	0	0	0	4.1231056256	True	 	0	909659	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45449524209789 34.017446492291363)"	1837	2244	28S0041	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 424695 2009-07-30-14-58-21	0	0	0	0	0	0	0	0	0	0	0	0	3.4669871647	True	 	0	909706	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45448987296598 34.017442262671949)"	1838	2245	28S0043	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 424954 2009-07-30-15-02-39	0	0	0	0	0	0	0	0	0	0	0	0	4.6097722286	True	 	0	909670	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45444301782101 34.017405794393923)"	1839	2246	28S0047	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 425220 2009-07-30-15-07-06	0	0	0	0	0	0	0	0	0	0	0	0	4.3185645763	True	 	0	909715	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45444978993422 34.017410397378079)"	1840	2247	28S0045	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 425331 2009-07-30-15-08-57	0	0	0	0	0	0	0	0	0	0	0	0	3.4669871647	True	 	0	909721	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45439325521774 34.017361244866422)"	1841	2248	28S0049	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 425445 2009-07-30-15-10-51	0	0	0	0	0	0	0	0	0	0	0	0	2.9681644159	True	 	0	909714	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45438693448328 34.017356424713199)"	1842	2249	28S0051	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 425540 2009-07-30-15-12-26	0	0	0	0	0	0	0	0	0	0	0	0	2.6627053911	True	 	0	909734	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45434142249781 34.017318665751688)"	1843	2250	28S0053	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 425641 2009-07-30-15-14-07	0	0	0	0	0	0	0	0	0	0	0	0	2.9154759474	True	 	0	909726	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.4543361614631 34.017314601601051)"	1844	2251	28S0055	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 425713 2009-07-30-15-15-18	0	0	0	0	0	0	0	0	0	0	0	0	2.9154759474	True	 	0	909675	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45431193122563 34.017292788207399)"	1845	2252	28S0057	-923483136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 425790 2009-07-30-15-16-36	0	0	0	0	0	0	0	0	0	0	0	0	2.7202941017	True	 	0	909681	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45413220064447 34.017141944472122)"	1846	2253	28S0059	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 425910 2009-07-30-15-18-36	0	0	0	0	0	0	0	0	0	0	0	0	3.2449961479	True	 	0	909695	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45412602276579 34.01713770706094)"	1847	2254	28S0061	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 425998 2009-07-30-15-20-04	0	0	0	0	0	0	0	0	0	0	0	0	2.7802877549	True	 	0	909690	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45406931065719 34.017090112017648)"	1848	2255	28S0065	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 426185 2009-07-30-15-23-11	0	0	0	0	0	0	0	0	0	0	0	0	5.1224993899	True	 	0	909685	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.45407528384816 34.017094937100779)"	1849	2256	28S0063	-923483136	0.75	9 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1542 426270 2009-07-30-15-24-36	0	0	0	0	0	0	0	0	0	0	0	0	2.9681644159	True	 	0	909696	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.48912282328345 34.008238300175215)"	1850	2303	PIC0200	-1787483136	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1541 144527 2009-07-20-09-09-11	0	0	0	0	0	0	0	0	0	0	0	0	3.6359317925	True	 	0	907749	CR55	 	 	0	0	 	BZ12	DECEMBER
"POINT (-118.49337411437166 34.01815763441607)"	1851	2304	06S1333	-1614683136	1	2 hr	F	F	7 Days	9 a.m. - 9 p.m.	1541 330571 2009-07-22-12-50-01	0	0	0	0	0	0	0	0	0	0	0	0	3.061045573	True	\SD Card\ParkingMeters\Images\parkingMeters2009-07-22-12-50-01A3040605.0118.jpg	0	902502	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49342236585817 34.018199536240459)"	1852	2305	06S1331	-1614683136	1	2 hr	F	F	7 Days	9 a.m. - 9 p.m.	1541 330713 2009-07-22-12-52-23	0	0	0	0	0	0	0	0	0	0	0	0	5.6586217403	True	 	0	902497	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49347306189797 34.018242695612827)"	1853	2306	06S1329	-1614683136	1	2 hr	F	F	7 Days	9 a.m. - 9 p.m.	1541 330806 2009-07-22-12-53-56	0	0	0	0	0	0	0	0	0	0	0	0	6.1587336361	True	 	0	902476	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49352332523181 34.018284438616362)"	1854	2307	06S1327	-1614683136	1	2 hr	F	F	7 Days	9 a.m. - 9 p.m.	1541 331254 2009-07-22-13-01-24	0	0	0	0	0	0	0	0	0	0	0	0	5.9539902586	True	 	0	902467	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49357508440767 34.018328857554067)"	1855	2308	06S1325	-1614683136	1	2 hr	F	F	7 Days	9 a.m. - 9 p.m.	1541 331350 2009-07-22-13-03-00	0	0	0	0	0	0	0	0	0	0	0	0	6.2649820431	True	 	0	902465	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49372537424223 34.018459703192377)"	1856	2309	06S1323	-1614683136	1	2 hr	F	F	7 Days	9 a.m. - 9 p.m.	1541 331464 2009-07-22-13-04-54	0	0	0	0	0	0	0	0	0	0	0	0	5.5470712993	True	 	0	902455	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49377622276751 34.018502963689286)"	1857	2310	06S1321	-1614683136	1	2 hr	F	F	7 Days	9 a.m. - 9 p.m.	1541 331550 2009-07-22-13-06-21	0	0	0	0	0	0	0	0	0	0	0	0	4.7853944456	True	 	0	904676	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49382705163578 34.01854508560487)"	1858	2311	06S1319	-1614683136	1	2 hr	F	F	7 Days	9 a.m. - 9 p.m.	1541 331640 2009-07-22-13-07-50	0	0	0	0	0	0	0	0	0	0	0	0	3.1304951685	True	 	0	902462	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49387609044074 34.018589332532486)"	1859	2312	06S1317	-1614683136	1	2 hr	F	F	7 Days	9 a.m. - 9 p.m.	1541 331717 2009-07-22-13-09-07	0	0	0	0	0	0	0	0	0	0	0	0	4.9396356141	True	 	0	902529	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49392253449989 34.018625753902036)"	1860	2313	06S1315	-1614683136	1	2 hr	F	F	7 Days	9 a.m. - 9 p.m.	1541 331802 2009-07-22-13-10-32	0	0	0	0	0	0	0	0	0	0	0	0	3.5227829908	True	 	0	902472	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.4942269752069 34.018888685076675)"	1861	2314	06S1313	-1614683136	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1541 331943 2009-07-22-13-12-53	0	0	0	0	0	0	0	0	0	0	0	0	2.3706539182	True	 	0	902548	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49434957832965 34.018992904630743)"	1862	2315	06S1311	-1614683136	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1541 332050 2009-07-22-13-14-40	0	0	0	0	0	0	0	0	0	0	0	0	3.6235341864	True	 	0	902558	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49439785371858 34.019037222091335)"	1863	2316	06S1309	-1614683136	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1541 332143 2009-07-22-13-16-13	0	0	0	0	0	0	0	0	0	0	0	0	5.5009090158	True	 	0	902544	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49444961905563 34.019079777158481)"	1864	2317	06S1307	-1614683136	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1541 332217 2009-07-22-13-17-27	0	0	0	0	0	0	0	0	0	0	0	0	5.7706152185	True	 	0	902508	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49450133355944 34.019121782474663)"	1865	2318	06S1305	-1614683136	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1541 332296 2009-07-22-13-18-46	0	0	0	0	0	0	0	0	0	0	0	0	5.366563146	True	 	0	902546	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49454797815827 34.019165478185755)"	1866	2319	06S1303	-1614683136	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1541 332374 2009-07-22-13-20-04	0	0	0	0	0	0	0	0	0	0	0	0	5.7384666942	True	 	0	902555	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.49460089377905 34.019208820025483)"	1867	2320	06S1301	-1614683136	1	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1541 332444 2009-07-22-13-21-14	0	0	0	0	0	0	0	0	0	0	0	0	5.7306195128	True	 	0	902547	CR06	 	 	0	0	 	BZ02	FEBRUARY
"POINT (-118.46711859803521 34.02063862686839)"	1868	2322	PIC2204	-1528283136	0.75	1 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1541 399611 2009-07-23-08-00-43	0	0	0	0	0	0	0	0	0	0	0	0	2.983286778	True	 	0	903958	CR36	 	 	0	0	 	BZ09	SEPTEMBER
"POINT (-118.46705903459353 34.020669707884466)"	1869	2323	PIC2206	-1528283136	0.75	1 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1541 399701 2009-07-23-08-02-13	0	0	0	0	0	0	0	0	0	0	0	0	5.9941638283	True	 	0	903967	CR36	 	 	0	0	 	BZ09	SEPTEMBER
"POINT (-118.4669980631957 34.020696448015343)"	1870	2324	PIC2208	-1528283136	0.75	1 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1541 399788 2009-07-23-08-03-41	0	0	0	0	0	0	0	0	0	0	0	0	6.0827625303	True	 	0	903899	CR36	 	 	0	0	 	BZ09	SEPTEMBER
"POINT (-118.46693970294015 34.02072837536717)"	1871	2325	PIC2210	-1528283136	0.75	1 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1541 399876 2009-07-23-08-05-09	0	0	0	0	0	0	0	0	0	0	0	0	2.983286778	True	 	0	903962	CR36	 	 	0	0	 	BZ09	SEPTEMBER
"POINT (-118.46687310711148 34.020765453460911)"	1872	2326	PIC2212	-1528283136	0.75	1 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1541 399967 2009-07-23-08-06-39	0	0	0	0	0	0	0	0	0	0	0	0	3.1827660926	True	 	0	903972	CR36	 	 	0	0	 	BZ09	SEPTEMBER
"POINT (-118.4668232072227 34.020791986603442)"	1873	2327	PIC2214	-1528283136	0.75	1 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1541 400058 2009-07-23-08-08-11	0	0	0	0	0	0	0	0	0	0	0	0	2.983286778	True	 	0	903963	CR36	 	 	0	0	 	BZ09	SEPTEMBER
"POINT (-118.46504398457523 34.028519913184859)"	1874	2328	STE1814	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 225323 2009-07-28-07-35-23	0	0	0	0	0	0	0	0	0	0	0	0	5.0328918129	True	 	0	909761	CR26	 	 	0	0	 	BZ07	JULY
"POINT (-118.46506463822502 34.028578420829227)"	1875	2329	STE1812	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 225552 2009-07-28-07-39-11	0	0	0	0	0	0	0	0	0	0	0	0	3.5	True	 	0	909617	CR26	 	 	0	0	 	BZ07	JULY
"POINT (-118.46511530184661 34.028758706807857)"	1876	2332	STE1806	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 225885 2009-07-28-07-44-45	0	0	0	0	0	0	0	0	0	0	0	0	2.7586228448	True	 	0	909821	CR26	 	 	0	0	 	BZ07	JULY
"POINT (-118.46513422552495 34.028813166899923)"	1877	2333	STE1804	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 225969 2009-07-28-07-46-08	0	0	0	0	0	0	0	0	0	0	0	0	3.1240998704	True	 	0	909367	CR26	 	 	0	0	 	BZ07	JULY
"POINT (-118.46515152169908 34.028869952010034)"	1878	2334	STE1802	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 226055 2009-07-28-07-47-35	0	0	0	0	0	0	0	0	0	0	0	0	2.7586228448	True	 	0	909484	CR26	 	 	0	0	 	BZ07	JULY
"POINT (-118.46516806518986 34.02892748829283)"	1879	2335	STE1800	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 226159 2009-07-28-07-49-18	0	0	0	0	0	0	0	0	0	0	0	0	5.3600373133	True	 	0	909466	CR26	 	 	0	0	 	BZ07	JULY
"POINT (-118.46492536764517 34.028886675759402)"	1880	2336	STE1801	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 226317 2009-07-28-07-51-57	0	0	0	0	0	0	0	0	0	0	0	0	5.1478150705	True	 	0	909819	CR26	 	 	0	0	 	BZ07	JULY
"POINT (-118.46491202761594 34.028837778245375)"	1881	2337	STE1803	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 226448 2009-07-28-07-54-08	0	0	0	0	0	0	0	0	0	0	0	0	3.0479501308	True	 	0	909838	CR26	 	 	0	0	 	BZ07	JULY
"POINT (-118.46489786910755 34.028791043961711)"	1882	2338	STE1805	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 226561 2009-07-28-07-56-01	0	0	0	0	0	0	0	0	0	0	0	0	3.4655446902	True	 	0	909814	CR26	 	 	0	0	 	BZ07	JULY
"POINT (-118.46487679622857 34.028720405935488)"	1883	2339	STE1807	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 226651 2009-07-28-07-57-31	0	0	0	0	0	0	0	0	0	0	0	0	3	True	 	0	909825	CR26	 	 	0	0	 	BZ07	JULY
"POINT (-118.46485917826904 34.028661207713533)"	1884	2340	STE1809	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 226788 2009-07-28-07-59-48	0	0	0	0	0	0	0	0	0	0	0	0	5.9539902586	True	 	0	909832	CR26	 	 	0	0	 	BZ07	JULY
"POINT (-118.4648416622309 34.028602029832122)"	1885	2341	STE1811	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 226945 2009-07-28-08-02-25	0	0	0	0	0	0	0	0	0	0	0	0	6.3976558207	True	 	0	909799	CR26	 	 	0	0	 	BZ07	JULY
"POINT (-118.46482709503931 34.028546229467764)"	1886	2342	STE1813	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 227035 2009-07-28-08-03-55	0	0	0	0	0	0	0	0	0	0	0	0	6.3071388125	True	 	0	909818	CR26	 	 	0	0	 	BZ07	JULY
"POINT (-118.46480763947696 34.028484662767511)"	1887	2343	STE1815	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 227114 2009-07-28-08-05-14	0	0	0	0	0	0	0	0	0	0	0	0	6.3071388125	True	 	0	909461	CR26	 	 	0	0	 	BZ07	JULY
"POINT (-118.46479236443763 34.028428129471557)"	1888	2344	STE1817	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 227200 2009-07-28-08-06-39	0	0	0	0	0	0	0	0	0	0	0	0	5.0774009099	True	 	0	909830	CR26	 	 	0	0	 	BZ07	JULY
"POINT (-118.46477166004557 34.028370192649483)"	1889	2345	STE1819	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 227311 2009-07-28-08-08-30	0	0	0	0	0	0	0	0	0	0	0	0	6.0745370194	True	 	0	909791	CR26	 	 	0	0	 	BZ07	JULY
"POINT (-118.44846085813531 34.022176880513491)"	1890	2346	CEN0002	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 232826 2009-07-28-09-40-26	0	0	0	0	0	0	0	0	0	0	0	0	3.8470768123	True	 	0	909737	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.44836841889948 34.022076443116305)"	1891	2347	CEN0004	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 233050 2009-07-28-09-44-10	0	0	0	0	0	0	0	0	0	0	0	0	2.9154759474	True	 	0	909740	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.44832735610481 34.022026785828437)"	1892	2348	CEN0006	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 233147 2009-07-28-09-45-47	0	0	0	0	0	0	0	0	0	0	0	0	3.9812058475	True	 	0	909733	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.44828729262976 34.021977720730384)"	1893	2349	CEN0008	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 233280 2009-07-28-09-48-00	0	0	0	0	0	0	0	0	0	0	0	0	5.3338541412	True	 	0	909747	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.44824626561375 34.021929469676941)"	1894	2350	CEN0010	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 233370 2009-07-28-09-49-30	0	0	0	0	0	0	0	0	0	0	0	0	3.848376281	True	 	0	909642	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.44820568070185 34.021879861060107)"	1895	2351	CEN0012	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 233460 2009-07-28-09-51-00	0	0	0	0	0	0	0	0	0	0	0	0	4.1629316593	True	 	0	909745	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.4481646273651 34.02183031637486)"	1896	2352	CEN0014	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 233551 2009-07-28-09-52-31	0	0	0	0	0	0	0	0	0	0	0	0	2.7784887979	True	 	0	909728	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.44812293183799 34.021778714052971)"	1897	2353	CEN0016	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 233637 2009-07-28-09-53-57	0	0	0	0	0	0	0	0	0	0	0	0	3.0886890423	True	 	0	909735	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.44808294709446 34.021730558245011)"	1898	2354	CEN0018	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 233724 2009-07-28-09-55-24	0	0	0	0	0	0	0	0	0	0	0	0	2.3853720884	True	 	0	909725	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.44803937354459 34.02168388163949)"	1899	2355	CEN0020	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 233799 2009-07-28-09-56-39	0	0	0	0	0	0	0	0	0	0	0	0	3.7121422387	True	 	0	909751	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.44800154844508 34.021633617213674)"	1900	2356	CEN0022	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 233901 2009-07-28-09-58-21	0	0	0	0	0	0	0	0	0	0	0	0	4.5188494111	True	 	0	909753	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.44796851971057 34.021593450197287)"	1901	2357	CEN0024	-1096283136	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 233990 2009-07-28-09-59-50	0	0	0	0	0	0	0	0	0	0	0	0	3.9962482405	True	 	0	909744	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.44930053117774 34.022817776860265)"	1902	2358	OP3413	-1096283136	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 234354 2009-07-28-10-05-54	0	0	0	0	0	0	0	0	0	0	0	0	3.2649655435	True	 	0	903211	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.44934663025802 34.022783254994017)"	1903	2359	OP3411	-1096283136	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 234501 2009-07-28-10-08-21	0	0	0	0	0	0	0	0	0	0	0	0	3.3541019662	True	 	0	906752	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.44959335954637 34.022615700247144)"	1904	2360	OP3409	-1096283136	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 234607 2009-07-28-10-10-07	0	0	0	0	0	0	0	0	0	0	0	0	4.0311288741	True	 	0	906738	CR42	 	 	0	0	 	BZ10	OCTOBER
"POINT (-118.44965332140957 34.022581143762011)"	1905	2361	OP3407	-1096283136	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1542 234693 2009-07-28-10-11-33	0	0	0	0	0	0	0	0	0	0	0	0	3.4438350715	True	 	0	906736	CR42	 	 	0	0	 	BZ10	OCTOBER
