WKT	OBJECTID	Enabled	Subtype	COMPKEY	WATER_	ANGLE	ValveCompkey	HydrantID	ValveID	Group_	Sequence	COMPTYPE
"POINT (-118.47691444018406 34.003372417737772)"	854		0	45635	24260	355.72357177	4708	1413	5-176			12
"POINT (-118.47667155505091 34.00247130129371)"	855		0	45636	24261	265.61529541	4709	1414	5-165			12
"POINT (-118.47846424367552 34.002659849996917)"	856		0	45639	24262	175.88287353	4712	1417	5-157			12
"POINT (-118.47438171010518 34.001197965793466)"	857		0	45640	24263	170.59802246	4713	1418	5-245			12
"POINT (-118.47777572026706 34.001921738057341)"	858		0	45641	24264	175.72605896	4714	1419	5-162			12
"POINT (-118.47678084489284 34.001215182197079)"	859		0	45644	24265	355.69656372	4717	1422	5-250			12
"POINT (-118.47524889160042 34.001174572231832)"	860		0	45645	24266	175.77355957	4718	1423	5-233			12
"POINT (-118.47641955549479 34.000356173525248)"	861		0	45646	24267	175.74420166	4719	1424	5-236			12
"POINT (-118.47819821429736 34.006061388015262)"	862		0	45647	24268	262.634552	4720	1425	5-188			12
"POINT (-118.47234528698908 34.003039631252534)"	863		0	45648	24269	349.99615478	4721	1426	6-15			12
"POINT (-118.47362306549336 34.002309532205047)"	864		0	45649	24270	349.99615478	4722	1427	5-217			12
"POINT (-118.47443446521176 34.001841720942132)"	865		0	45650	24271	350.4197998	4723	1428	5-228			12
"POINT (-118.47436198251815 34.003150160823807)"	866		0	45651	24272	175.23635864	4724	1429	5-212			12
"POINT (-118.47498946573984 34.003523831894306)"	867		0	45652	24273	259.7458496	4725	1430	5-209			12
"POINT (-118.47564137288701 34.004105189852943)"	868		0	45653	24274	355.67919921	4726	1431	5-206			12
"POINT (-118.47660311094826 34.005126622038603)"	869		0	45654	24275	260.23217773	4727	1432	5-196			12
"POINT (-118.47856924443914 34.005541235829483)"	870		0	45655	24276	354.93637085	4728	1433	5-184			12
"POINT (-118.47731621906773 34.00628012113458)"	871		0	45656	24277	349.40942382	4729	1434	5-190			12
"POINT (-118.4769277726095 34.005517179129598)"	872		0	45657	24278	261.19830322	4730	1435	5-193			12
"POINT (-118.47177531824195 34.002692564150415)"	873		0	45659	24279	169.97640991	4732	1437	6-19			12
"POINT (-118.47139537047791 34.002204043214981)"	874		0	45660	24280	170.03857421	4733	1438	6-25			12
"POINT (-118.47256089773447 34.002243297402735)"	875		0	45661	24281	170.03857421	4734	1439	5-222			12
"POINT (-118.47396759582297 34.000730195038713)"	876		0	45662	24282	170.21455383	4735	1440	5-249			12
"POINT (-118.47476315391299 34.000152596047897)"	877		0	45663	24283	85.43517303	4736	1441	5-241			12
"POINT (-118.47343902104099 34.001737206592615)"	878		0	45664	24284	170.39073181	4737	1442	5-221			12
"POINT (-118.47283994608733 34.001377133335815)"	879		0	45665	24285	170.03857421	4738	1443	5-223			12
"POINT (-118.47733707081269 33.999721696861428)"	880		0	45666	24286	175.92456054	4739	1444	5-138			12
"POINT (-118.47962862575237 34.000679085039387)"	881		0	45667	24287	85.467453	4740	1445	5-108			12
"POINT (-118.4781372445068 33.999193635898287)"	882		0	45668	24288	85.93083953	4741	1446	5-111			12
"POINT (-118.47886546919706 33.999911975326782)"	883		0	45669	24289	85.93083953	4742	1447	5-110A			12
"POINT (-118.47755697712104 33.998605238957246)"	884		0	45670	24290	85.93083953	4743	1448	5-114A			12
"POINT (-118.48169600780335 33.999019823585378)"	885		0	45672	24291	266.41900634	4745	1450	5-45			12
"POINT (-118.4828591328822 33.998435926387124)"	886		0	45673	24292	355.11016845	4746	1451	5-32			12
"POINT (-118.48089613398312 33.998216707320026)"	887		0	45674	24293	265.82067871	4747	1452	5-46			12
"POINT (-118.48009258192828 33.998664797402938)"	888		0	45675	24294	85.00866699	4748	1453	5-63			12
"POINT (-118.48034493127963 33.997534226591533)"	889		0	45676	24295	176.67259216	4749	1454	5-51			12
"POINT (-118.4810305076001 33.996943015689084)"	890		0	45677	24296	353.09591674	4750	1455	5-20			12
"POINT (-118.47975052426295 33.997965102912765)"	891		0	45678	24297	175.33120727	4751	1456	5-80			12
"POINT (-118.47922615530936 33.997808278585161)"	892		0	45680	24298	85.53477478	4753	1458	5-53			12
"POINT (-118.48095572630648 33.99953315834582)"	893		0	45681	24299	85.15359497	4754	1459	5-64			12
"POINT (-118.47945910374523 33.998866241575541)"	894		0	45682	24300	355.2048645	4755	1460	5-95			12
"POINT (-118.47909701223824 33.998577009194612)"	895		0	45683	24301	264.90304565	4756	1461	5-96			12
"POINT (-118.48056353618091 34.00004216635201)"	896		0	45684	24302	265.41467285	4757	1462	5-91			12
"POINT (-118.47859609122013 33.998073772848052)"	897		0	45685	24303	265.71618652	4758	1463	5-99A			12
"POINT (-118.48177726029932 34.000356276065311)"	898		0	45686	24304	85.69476318	4759	1464	5-67			12
"POINT (-118.48385202613441 33.998734669766122)"	899		0	45687	24305	83.64904022	4760	1465	5-25			12
"POINT (-118.48293237190198 33.997593153669364)"	900		0	45688	24306	86.6966629	4761	1466	5-10			12
"POINT (-118.48169824729246 33.996733865967357)"	901		0	45690	24307	224.97425842	4763	1468	5-18			12
"POINT (-118.48174490644733 33.99687410108529)"	902		0	45691	24308	120.52568817	4764	1469	5-21			12
"POINT (-118.48427222368058 34.001894031734629)"	903		0	45692	24309	355.68395996	4765	1470	5-35			12
"POINT (-118.48586265237893 34.000839900497311)"	904		0	45693	24310	353.76553344	4766	1471	5-29			12
"POINT (-118.48484210597027 33.999764357015401)"	905		0	45694	24311	83.64904022	4767	1472	5-27			12
"POINT (-118.48437220607791 33.999265754363805)"	906		0	45695	24312	83.64904022	4768	1473	5-26			12
"POINT (-118.48301421159168 34.0003364705019)"	907		0	45696	24313	265.58197021	4769	1474	5-40			12
"POINT (-118.4832433581611 34.001817679286148)"	908		0	45697	24314	85.70013427	4770	1475	5-72			12
"POINT (-118.48233511859945 34.000915536939026)"	909		0	45698	24315	85.40893554	4771	1476	5-68			12
"POINT (-118.48421202974453 34.000390403439361)"	910		0	45699	24316	353.24234008	4772	1477	5-30A			12
"POINT (-118.48366868126701 34.002350656786795)"	911		0	45701	24317	355.89099121	4774	1479	5-77			12
"POINT (-118.48191395904696 34.001331437475393)"	912		0	45702	24318	355.42608642	4775	1480	5-90			12
"POINT (-118.46090419850653 34.017804851943339)"	913		0	45705	24319	81.15923309	4778	1483	16-96			12
"POINT (-118.45739325514023 34.017806283084838)"	914		0	45706	24320	350.44290161	4779	1484	16-66			12
"POINT (-118.45820514371063 34.017334390083256)"	915		0	45707	24321	350.44290161	4780	1485	16-65			12
"POINT (-118.45976798111869 34.016468543824409)"	916		0	45708	24322	350.79193115	4781	1486	16-60			12
"POINT (-118.4603407873594 34.022263174547277)"	917		0	45709	24323	260.05941772	4782	1487	17-2			12
"POINT (-118.45667482472487 34.018223515045342)"	918		0	45710	24324	350.653656	4783	1488	16-67			12
"POINT (-118.45937109898819 34.022867727598978)"	919		0	45711	24325	260.37225341	4784	1489	17-1			12
"POINT (-118.45706439139055 34.020122930485691)"	920		0	45712	24326	259.92080688	4785	1490	16-125			12
"POINT (-118.45607702679418 34.018938426817229)"	921		0	45713	24327	257.4777832	4786	1491	16-80			12
"POINT (-118.46018929241261 34.018494415831029)"	922		0	45714	24328	261.42416381	4787	1492	16-102			12
"POINT (-118.45804830270212 34.016561996124381)"	923		0	45715	24329	258.69006347	4788	1493	16-52			12
"POINT (-118.46137301742323 34.019859555677364)"	924		0	45716	24330	350.69961547	4789	1494	16-142			12
"POINT (-118.45811835900297 34.020469156848804)"	925		1	45717	24331	350.47955322	4790	1495	16-134B			12
"POINT (-118.45723421383097 34.019408050522252)"	926		1	45718	24332	170.47953796	4791	1496	16-134D			12
"POINT (-118.45745422973444 34.018882117445791)"	927		1	45719	24333	315	4792	1497	16-134F			12
"POINT (-118.458097997358 34.018893953581191)"	928		1	45720	24334	170.72740173	4793	1498	16-134G			12
"POINT (-118.45901984880817 34.020087596549786)"	929		1	45721	24335	80.2159729	4794	1499	16-134A			12
"POINT (-118.4585007405928 34.014246152133857)"	930		0	45724	24336	351.02471923	4797	1502	16-43			12
"POINT (-118.45663020586322 34.013467063593161)"	931		0	45725	24337	260.79660034	4798	1503	16-34			12
"POINT (-118.45624276866265 34.013075924127072)"	932		0	45726	24338	350.8081665	4799	1504	16-33			12
"POINT (-118.45730221905956 34.015716061096391)"	933		0	45729	24339	257.19564819	4802	1507	16-46			12
"POINT (-118.45670366034187 34.014983144263084)"	934		0	45730	24340	257.52832031	4803	1508	16-41			12
"POINT (-118.4577988623284 34.013422446356905)"	935		0	45731	24341	350.73760986	4804	1509	16-37			12
"POINT (-118.46992788704929 34.027571216070392)"	936		0	45732	24342	31.39073371	4805	1510	17-149			12
"POINT (-118.46808289536766 34.02722543842976)"	937		0	45733	24343	0	4806	1511	17-137			12
"POINT (-118.46912769927552 34.025324780330429)"	938		0	45735	24344	90	4808	1513	17-119			12
"POINT (-118.46875120105908 34.025806953382357)"	939		0	45736	24345	90.22425079	4809	1514	17-125A			12
"POINT (-118.46778460880705 34.025341676545274)"	940		0	45737	24346	0	4810	1515	17-121			12
"POINT (-118.46695843301134 34.026012176699446)"	941		0	45738	24347	0	4811	1516	17-123			12
"POINT (-118.46299527015761 34.026475170872963)"	942		0	45739	24348	90	4812	1517	17-61			12
"POINT (-118.4639500419463 34.027290941354778)"	943		0	45740	24349	90.25051879	4813	1518	17-62			12
"POINT (-118.46496507829376 34.029043926866144)"	944		0	45741	24350	59.3493309	4814	1519	17-72			12
"POINT (-118.4639668000475 34.025426701088684)"	945		0	45743	24351	296.56506347	4816	1521	17-76			12
"POINT (-118.46152264717061 34.023603588412506)"	946		0	45744	24352	350.78497314	4817	1522	17-39			12
"POINT (-118.46153349502214 34.025248642842008)"	947		0	45745	24353	90.43904113	4818	1523	17-46			12
"POINT (-118.46336770611455 34.024425205703665)"	948		0	45746	24354	0	4819	1524	17-52			12
"POINT (-118.46029682436958 34.023952882101)"	949		0	45747	24355	257.46487426	4820	1525	17-44			12
"POINT (-118.46958244336061 34.02130195007836)"	950		0	45748	24356	4.99e-006	4821	1526	17-98			12
"POINT (-118.46556606530024 34.02136909273586)"	951		0	45749	24357	258.7602539	4822	1527	17-28			12
"POINT (-118.46659231143393 34.020898103382095)"	952		0	45750	24358	350.23822021	4823	1528	17-25			12
"POINT (-118.46735781942377 34.020494224638568)"	953		0	45751	24359	350.65621948	4824	1529	17-24			12
"POINT (-118.46617206294985 34.022151243348048)"	954		0	45752	24360	0	4825	1530	17-55			12
"POINT (-118.46737191089612 34.023094148745912)"	955		0	45753	24361	0	4826	1531	17-88			12
"POINT (-118.46854647539266 34.024046966435343)"	956		0	45754	24362	90	4827	1532	17-92			12
"POINT (-118.46861431984996 34.022089633710308)"	957		0	45755	24363	0	4828	1533	17-94			12
"POINT (-118.47037054886654 34.023515206730949)"	958		0	45756	24364	90.1493988	4829	1534	17-112			12
"POINT (-118.47118108866626 34.022784564545773)"	959		0	45757	24365	180	4830	1535	17-104			12
"POINT (-118.47271062398161 34.023938962341411)"	960		0	45758	24366	154.35899353	4831	1536	17-133			12
"POINT (-118.47398558585323 34.025103740677856)"	961		0	45759	24367	0	4832	1537	17-141			12
"POINT (-118.47162606494018 34.024590504102967)"	962		0	45760	24368	90.26794433	4833	1538	17-129			12
"POINT (-118.47234488812872 34.025202058910438)"	963		0	45761	24369	90.39042663	4834	1539	17-128			12
"POINT (-118.4731046256026 34.025866781657129)"	964		0	45762	24370	90.48554229	4835	1540	17-144			12
"POINT (-118.49531923568999 34.047624322503786)"	965		0	45763	24371	0	4836	1541	20-4	1	35	12
"POINT (-118.49397141873288 34.047254836733508)"	966		0	45764	24372	266.42984008	4837	1542	20-49			12
"POINT (-118.49251714262441 34.046022421301224)"	967		0	45765	24373	269.60519409	4838	1543	20-69			12
"POINT (-118.49423065306048 34.049153704873646)"	968		0	45766	24374	37.9716072	4839	1544	20-3	1	42	12
"POINT (-118.49364906116116 34.048594433086024)"	969		0	45767	24375	326.17852783	4840	1545	20-15	1	41	12
"POINT (-118.49147222052213 34.04650730688671)"	970		0	45769	24376	270	4842	1547	20-64			12
"POINT (-118.49378158248444 34.049813344677851)"	971		0	45770	24377	270	4843	1548	20-2			12
"POINT (-118.49501760953926 34.046970720817157)"	972		0	45772	24378	176.42375183	4845	1550	20-24	1	8	12
"POINT (-118.49410597100074 34.047647000045906)"	973		0	45773	24379	179.99983215	4846	1551	20-23	1	5	12
"POINT (-118.49407545215537 34.045977440906356)"	974		0	45774	24380	268.06375122	4847	1552	20-44A			12
"POINT (-118.49445465788322 34.048188115116581)"	975		0	45776	24381	270	4849	1554	20-12	1	38	12
"POINT (-118.49255098663419 34.048808732130183)"	976		0	45777	24382	270	4850	1555	20-18			12
"POINT (-118.49139426383515 34.043679249121844)"	977		0	45779	24383	270	4852	1557	20-103			12
"POINT (-118.49057256503872 34.044356337758714)"	978		0	45780	24384	269.80242919	4853	1558	20-97			12
"POINT (-118.48973329028655 34.045028227209976)"	979		0	45781	24385	269.22381591	4854	1559	20-93			12
"POINT (-118.49239248697216 34.044539946882658)"	980		0	45784	24386	270	4857	1562	20-72A			12
"POINT (-118.49045510999363 34.04286471589387)"	981		0	45785	24387	270	4858	1563	20-103A			12
"POINT (-118.48934351393187 34.042163073336951)"	982		0	45786	24388	0	4859	1564	20-135			12
"POINT (-118.48561987183855 34.040071601057896)"	983		0	45787	24389	180	4860	1565	20-214			12
"POINT (-118.4885025604122 34.042839965765374)"	984		0	45788	24390	0	4861	1566	20-129			12
"POINT (-118.4876852579291 34.043507136064164)"	985		0	45789	24391	0	4862	1567	20-122			12
"POINT (-118.48478662365039 34.040747962462582)"	986		0	45791	24392	180	4864	1569	20-216			12
"POINT (-118.48676636731287 34.039148620365886)"	987		0	45792	24393	179.87861633	4865	1570	20-211			12
"POINT (-118.48775817898357 34.040462972209369)"	988		0	45795	24394	356.74264526	4868	1573	20-171			12
"POINT (-118.48695002399813 34.041091502223864)"	989		0	45796	24395	1.81031048	4869	1574	20-176			12
"POINT (-118.48603230146558 34.041851653668317)"	990		0	45797	24396	359.99456787	4870	1575	20-181			12
"POINT (-118.45318883993922 34.022418825721466)"	991		0	45801	24397	260.60046386	4874	1579	24-76			12
"POINT (-118.45191639381198 34.021272046109878)"	992		0	45802	24398	170.84451293	4875	1580	24-80			12
"POINT (-118.45430672112364 34.023662778402588)"	993		0	45804	24399	350.65533447	4877	1582	24-75			12
"POINT (-118.45100034359074 34.0218645679277)"	994		0	45806	24400	81.23487091	4879	1584	24-58			12
"POINT (-118.44965200461594 34.02230818426554)"	995		0	45809	24401	350.92333984	4882	1587	24-47			12
"POINT (-118.44887994640115 34.022840829260169)"	996		0	45810	24402	350.87667846	4883	1588	24-27			12
"POINT (-118.45435361760835 34.025641862729202)"	997		0	45813	24403	260.83193969	4886	1591	24-69			12
"POINT (-118.45203175793112 34.026777796576759)"	998		0	45814	24404	260.54284668	4887	1592	24-37			12
"POINT (-118.45099046301262 34.025533754151851)"	999		0	45815	24405	260.30636596	4888	1593	24-33			12
"POINT (-118.45321957425328 34.026091158798842)"	1000		0	45816	24406	260.64807128	4889	1594	24-38			12
"POINT (-118.45226037893387 34.024850616292554)"	1001		0	45817	24407	350.75253295	4890	1595	24-44			12
"POINT (-118.44919554692463 34.023360791255357)"	1002		0	45818	24408	261.03085327	4891	1596	24-28			12
"POINT (-118.45133741849246 34.021333979202836)"	1003		0	45820	24409	350.91540527	4893	1598	24-59			12
"POINT (-118.45026642445127 34.020444890279499)"	1004		0	45821	24410	170.86982727	4894	1599	24-134			12
"POINT (-118.45124944386978 34.019665833622845)"	1005		0	45822	24411	170.15003967	4895	1600	24-131			12
"POINT (-118.45043493222656 34.020146251667626)"	1006		0	45823	24412	215.43273925	4896	1601	24-132			12
"POINT (-118.45126120209551 34.01930674869589)"	1007		0	45824	24413	81.78829193	4897	1602	24-128			12
"POINT (-118.44833858658792 34.022249023218386)"	1008		0	45827	24414	260.87667846	4900	1605	24-139			12
"POINT (-118.44971670854953 34.020764176996693)"	1009		0	45830	24415	170.54768371	4903	1608	24-135			12
"POINT (-118.44730268217003 34.016824405582952)"	1010		0	45832	24416	180.50415039	4905	1610	24-21			12
"POINT (-118.44652621915911 34.015808301710592)"	1011		0	45833	24417	168.06436157	4906	1611	24-11			12
"POINT (-118.44771128782253 34.015184322752638)"	1012		0	45837	24418	168.04954528	4910	1615	24-17			12
"POINT (-118.45240701126383 34.018440810202918)"	1013		0	45838	24419	260.763031	4911	1616	24-123			12
"POINT (-118.45303164091467 34.019453126086852)"	1014		0	45839	24420	80.81785583	4912	1617	24-121			12
"POINT (-118.45388128953341 34.018941923615728)"	1015		0	45840	24421	80.45606231	4913	1618	24-119			12
"POINT (-118.45365456819655 34.018391874579429)"	1016		0	45841	24422	212.20214843	4914	1619	24-117			12
"POINT (-118.4535553005574 34.01768581748258)"	1017		0	45842	24423	170.75389099	4915	1620	24-116			12
"POINT (-118.45313525860308 34.020286607556301)"	1018		0	45845	24424	350.81115722	4918	1623	24-86			12
"POINT (-118.45388197717831 34.020122799014658)"	1019		0	45847	24425	170.83195495	4920	1625	24-102			12
"POINT (-118.45400905799727 34.019777744568451)"	1020		0	45848	24426	350.63549804	4921	1626	24-105			12
"POINT (-118.45485498044124 34.019550072386735)"	1021		0	45849	24427	170.54846191	4922	1627	24-107			12
"POINT (-118.45418117809392 34.021876713081454)"	1022		0	45850	24428	260.60046386	4923	1628	24-88			12
"POINT (-118.45224244350977 34.020794549264991)"	1023		0	45851	24429	80.60047149	4924	1629	24-125			12
"POINT (-118.4552675507003 34.023104332919154)"	1024		0	45852	24430	350.77307128	4925	1630	24-89			12
"POINT (-118.45624488864644 34.022533755729711)"	1025		0	45853	24431	350.77307128	4926	1631	24-96			12
"POINT (-118.45721310329539 34.021974328309028)"	1026		0	45854	24432	350.71417236	4927	1632	24-112			12
"POINT (-118.4562623787516 34.024345838059951)"	1027		0	45855	24433	260.79660034	4928	1633	24-92			12
"POINT (-118.45836642848866 34.023399299651246)"	1028		0	45858	24434	260.60046386	4931	1636	24-115			12
"POINT (-118.45613021932631 34.020743640700296)"	1029		0	45859	24435	260.78897094	4932	1637	24-111			12
"POINT (-118.47179487648177 34.020160450348655)"	1030		0	45860	24436	89.99999237	4933	1638	14-159			12
"POINT (-118.47039281633259 34.020646122674805)"	1031		0	45861	24437	4.99e-006	4934	1639	14-154			12
"POINT (-118.46832468094726 34.019969779898226)"	1032		0	45862	24438	349.28686523	4935	1640	14-179			12
"POINT (-118.46991747322085 34.019129126393118)"	1033		0	45863	24439	348.39846801	4936	1641	14-172			12
"POINT (-118.46843205480792 34.01810929093994)"	1034		0	45864	24440	260.40686035	4937	1642	14-186			12
"POINT (-118.46918932942805 34.019516393030059)"	1035		0	45865	24441	348.20120239	4938	1643	14-178			12
"POINT (-118.46723473910301 34.016637733657561)"	1036		0	45866	24442	349.87707519	4939	1644	14-229			12
"POINT (-118.46629316101223 34.017178455771379)"	1037		0	45867	24443	349.82293701	4940	1645	14-193			12
"POINT (-118.46688914762051 34.016305084296647)"	1038		0	45868	24444	350.73135376	4941	1646	14-235			12
"POINT (-118.46956077793833 34.015227885974184)"	1039		0	45869	24445	85.41647338	4942	1647	14-224			12
"POINT (-118.46849262523575 34.015861137533975)"	1040		0	45870	24446	350.46115112	4943	1648	14-226			12
"POINT (-118.46909788344183 34.015804595871963)"	1041		0	45871	24447	170.33244323	4944	1649	14-225A			12
"POINT (-118.47141532018691 34.014078650346974)"	1042		0	45872	24448	260.76852417	4945	1650	14-220			12
"POINT (-118.47049821147149 34.013183528560411)"	1043		0	45873	24449	260.99240112	4946	1651	14-221			12
"POINT (-118.47223257181473 34.014868578327949)"	1044		0	45874	24450	260.69006347	4947	1652	14-213			12
"POINT (-118.47357224505839 34.016186333732925)"	1045		0	45875	24451	260.43991088	4948	1653	14-206			12
"POINT (-118.47397885234686 34.016957229314023)"	1046		0	45876	24452	356.08859252	4949	1654	14-166			12
"POINT (-118.47226672840507 34.017869927744449)"	1047		0	45877	24453	348.33474731	4950	1655	14-168			12
"POINT (-118.47090615033572 34.018594839703162)"	1048		0	45878	24454	348.71313476	4951	1656	14-171			12
"POINT (-118.47723086612939 34.019806236351521)"	1049		0	45879	24455	0.143959	4952	1657	14-96			12
"POINT (-118.47587575300258 34.0189834215983)"	1050		0	45881	24456	180.0337677	4954	1659	14-122			12
"POINT (-118.47859754531797 34.021022358128242)"	1051		0	45882	24457	0	4955	1660	14-43			12
"POINT (-118.47895321058652 34.021326126931314)"	1052		0	45883	24458	180	4956	1661	14-24			12
"POINT (-118.45921344092872 34.019118184947423)"	1053		0	45885	24517	259.8814392	5038	1663	16-101			12
"POINT (-118.49444012626053 34.015661449731269)"	1054		0	45889	24531	272.28625488	5055	1671	3-127			12
"POINT (-118.49409482121239 34.02003426409852)"	1055		0	45894	24536	181.08291626	5063	1680	3-192			12
"POINT (-118.4875660378526 34.022709803678595)"	1056		0	45895	24537	180.07125854	5064	1681	8-55			12
"POINT (-118.48758840791152 34.022396027950684)"	1057		0	45896	24538	359.9092102	5065	1682	8-42			12
"POINT (-118.48514195738582 34.026953815379471)"	1058		0	45898	24541	359.74856567	5069	1684	13-30A			12
"POINT (-118.47657450289437 34.025895076426735)"	1059		0	45899	24543	90	5071	1685	13-119B			12
"POINT (-118.49388209615989 34.010316127812246)"	1060		0	45900	24567	0	5101	1686	4-242			12
"POINT (-118.47629121756562 34.002763241179878)"	1061		0	45901	24606	274.47207641	5115	1696	5-172			12
"POINT (-118.47742472200812 34.004629987727277)"	1062		0	45902	24616	77.63127899	5117	1698	5-180			12
"POINT (-118.47666376951629 34.003691023531097)"	1063		0	45903	24623	268.15301513	5119	1700	5-178			12
"POINT (-118.47805897424632 34.031091838619872)"	1064		0	45904	24628	180	5123	1702	18-83			12
"POINT (-118.51279590230776 34.029879312868452)"	1065		0	45906	24640	184.0856018	5133	1705	1-86B			12
"POINT (-118.46139494350025 34.011848535940274)"	1066		0	45907	24645	79.35855102	5136	1707	15-97			12
"POINT (-118.49876345692749 34.029084707993555)"	1067		0	45908	24646	88.89854431	5138	1708	10-136			12
"POINT (-118.47450661284499 34.025326350140169)"	1068		0	45911	24654	203.37719726	5148	1712	14-4			12
"POINT (-118.49363320057374 34.009396475354492)"	1069		0	45913	24675	0	5157	1717	4-248A			12
"POINT (-118.50941638813214 34.025113929871523)"	1070		0	45914	24681	270	5159	1718	1-78			12
"POINT (-118.48249046987668 33.997439156034098)"	1071		0	45915	24706	86.34397125	5165	1719	5-24			12
"POINT (-118.48549339208293 34.000440838675388)"	1072		0	45916	24712	91.1760559	5171	1720	5-28			12
"POINT (-118.45011698447532 34.024436246687209)"	1073		0	45917	24723	261.03604126	5179	1722	24-31			12
"POINT (-118.47043324975935 34.010519954082518)"	1074		0	45918	24728	266.41098022	5180	1723	6-203			12
"POINT (-118.46615978539377 34.037165910638286)"	1075		0	45919	24729	355.92263793	5181	1724	22-93			12
"POINT (-118.46973462612397 34.028775559706474)"	1076		0	45920	24741	51.66339111	5188	1726	18-177			12
"POINT (-118.47057729653419 34.027981452242614)"	1077		0	45924	24748	158.84725952	5200	1730	17-152			12
"POINT (-118.46248887486787 34.019330058005615)"	1078		0	45925	24753	347.35058593	5204	1732	16-144			12
"POINT (-118.45819879867555 34.02139800432456)"	1079		0	45926	24754	350.65682983	5205	1733	16-130			12
"POINT (-118.47906775426898 34.032189915332339)"	1080		0	45929	24820	178.78234863	5212	1740	18-35			12
"POINT (-118.47307325872174 34.039747366407582)"	1081		0	45930	24843	179.92530822	5215	1742	21-33			12
"POINT (-118.49380011613437 34.015121866756971)"	1082		0	45931	24847	269.93533325	5216	1743	3-126			12
"POINT (-118.48887880605169 34.005997491263685)"	1083		0	45932	24848	177.98362731	5217	1744	4-223			12
"POINT (-118.51077426160361 34.026081503814048)"	1084		0	45933	24849	181.69895935	5218	1745	1-79			12
"POINT (-118.4726176576817 34.010109429637843)"	1085		0	45934	24854	269.31158447	5219	1746	6-187			12
"POINT (-118.45455492644808 34.017499220911141)"	1086		0	45936	24856	90.62567901	5222	1748	16-72			12
"POINT (-118.45518091842601 34.018176038344279)"	1087		0	45937	24857	80.82926177	5223	1749	16-71			12
"POINT (-118.45566465248903 34.01878469274795)"	1088		0	45938	24858	80.60047149	5224	1750	16-70			12
"POINT (-118.48013413522612 34.025811146964401)"	1089		0	45939	24860	15.27848911	5226	1751	13-99			12
"POINT (-118.50554137865306 34.033011381195848)"	1090		0	45941	24879	24.50315856	5233	1753	10-38			12
"POINT (-118.50654555565863 34.022846263369615)"	1091		0	45943	24881	0.32874301	5236	1755	1-71			12
"POINT (-118.49807188878337 34.045295735954966)"	1092		0	45944	24882	0.042254	5237	1756	20-6	1	30	12
"POINT (-118.46744247553623 34.0131640317137)"	1093		0	45945	24883	80.30438995	5238	1757	15-145			12
"POINT (-118.46690057104395 34.013555999058894)"	1094		0	45946	24884	350.35415649	5239	1758	15-147			12
"POINT (-118.46746625176576 34.014299119154749)"	1095		0	45947	24885	350.75387573	5240	1759	15-151			12
"POINT (-118.48983639479431 34.033776012752824)"	1096		0	45948	24890	359.85531616	5246	1760	12-16			12
"POINT (-118.45859872057692 34.017135885550282)"	1097		0	45950	24904	350.98757934	5262	1762	16-61			12
"POINT (-118.4591945393131 34.020881713616831)"	1098		0	45951	24906	345.65103149	5265	1763	16-132			12
"POINT (-118.46032772763937 34.020346431252577)"	1099		0	45952	24908	350.66137695	5269	1764	16-137			12
"POINT (-118.4604359416258 34.020577646099184)"	1100		0	45954	24913	258.74703979	5275	1766	16-147			12
"POINT (-118.45933795972137 34.021081767309248)"	1101		0	45955	24915	262.8088684	5276	1767	16-148			12
"POINT (-118.47986089104968 34.031538696344008)"	1102		0	45956	24916	179.1206665	5277	1768	18-44			12
"POINT (-118.51518367426029 34.026868965758496)"	1103		0	45957	24917	313.52316284	5278	1769	1-36A			12
"POINT (-118.50050113288717 34.020141573387406)"	1104		0	45958	24927	270	5287	1772	2-64			12
"POINT (-118.47717165683039 34.007415100598401)"	1105		0	45960	25002	269.69137573	5391	1779	6-3B			12
"POINT (-118.47191578779433 34.003414747558203)"	1106		0	45961	25006	181.28475952	5395	1780	6-11C			12
"POINT (-118.47244140023143 34.005479007078684)"	1107		0	45962	25017	349.28558349	5406	1781	6-109			12
"POINT (-118.46506088687354 34.036266562357802)"	1108		0	45964	25123	89.99999237	5508	1787	22-115			12
"POINT (-118.46209004864666 34.030558761787525)"	1109		0	45965	25144	140.30679321	5532	1788	23-53			12
"POINT (-118.50057270382291 34.033871902914356)"	1110		0	45966	25152	180	5537	1790	10-93A			12
"POINT (-118.47284611988789 34.015506746798451)"	1111		0	45967	25154	263.33975219	5539	1791	14-209			12
"POINT (-118.47561090520469 34.002021166080233)"	1112		0	45968	25164	3.04536128	5546	1793	5-167			12
"POINT (-118.45073807458205 34.018434859473658)"	1113		0	45969	25184	348.16601562	5551	1798	24-130			12
"POINT (-118.45193002259218 34.02038230906809)"	1114		0	45970	25187	82.48046112	5552	1799	24-126			12
"POINT (-118.46440930373024 34.018274238819444)"	1115		0	45254	25207	350.74246215	3558	868	16-118			12
"POINT (-118.4532415733886 34.024279621123164)"	1116		0	65753	25208	351.76443481	101464	157	24-66A			12
"POINT (-118.49602109967459 34.010627335801772)"	1117		0	45584	25209	0	4651	1362	3-11			12
"POINT (-118.48108366205024 34.025058213980863)"	1118		0	83245	25210	0.02342079	83707	151	13-95			12
"POINT (-118.48204854156268 34.024301577960792)"	1119		0	83246	25211	0.01461998	83706	152	13-93			12
"POINT (-118.48394307657689 34.022755512344013)"	1120		0	83247	25212	0.02550362	83705	154	13-89			12
